network,scenario,seed,method,mean_active_vehicles,mean_stopped_vehicles,mean_speed_m_s,mean_waiting_time_s,throughput_vehicles,departed_vehicles,teleports,emergency_stops,collisions,switches_per_signal_hour,simulation_steps,signals,wall_time_s,controller_decisions,llm_call_rate,override_accept_rate,candidate_application_rate,fallback_rate,budget_block_rate,mean_calibrated_lcb_gain,mean_model_uncertainty,mean_llm_confidence
cologne8,low,1031,lightgpt_review,29.683333333333334,5.520833333333333,7.810159721485159,2.9218293448718624,1152.0,1176.0,0.0,0.0,34.0,51.125,3600.0,8.0,19.890597500023432,1920.0,1.0,0.0,0.9963541666666667,0.0036458333333333334,0.0,0.0,0.0,0.9486265824617218
cologne8,low,1031,ergs_no_event,29.683333333333334,5.520833333333333,7.810159721485159,2.9218293448718624,1152.0,1176.0,0.0,0.0,34.0,51.125,3600.0,8.0,103.39899460005108,1920.0,1.0,0.0,0.0,1.0,0.0,-0.4358233749592431,0.0,0.9486265824617218
cologne8,low,1031,ergs_no_guard,29.683333333333334,5.520833333333333,7.810159721485159,2.9218293448718624,1152.0,1176.0,0.0,0.0,34.0,51.125,3600.0,8.0,16.407441099989228,1920.0,0.020833333333333332,0.0,0.0,1.0,0.625,0.0,0.0,0.99845128950227
cologne8,low,1031,ergs_no_calibration,29.683333333333334,5.520833333333333,7.810159721485159,2.9218293448718624,1152.0,1176.0,0.0,0.0,34.0,51.125,3600.0,8.0,20.100218300009146,1920.0,0.020833333333333332,0.0,0.0,1.0,0.625,0.0,0.0,0.99845128950227
cologne8,low,1031,ergs_no_hysteresis,29.683333333333334,5.520833333333333,7.810159721485159,2.9218293448718624,1152.0,1176.0,0.0,0.0,34.0,51.125,3600.0,8.0,21.7664048000006,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6083333333333333,-0.44601372378673865,0.0,0.99845128950227
cologne8,low,1031,ergs_v2,29.683333333333334,5.520833333333333,7.810159721485159,2.9218293448718624,1152.0,1176.0,0.0,0.0,34.0,51.125,3600.0,8.0,21.822232200065628,1920.0,0.020833333333333332,0.0,0.0,1.0,0.625,-0.44601372378673865,0.0,0.99845128950227
cologne8,low,1033,fixed,34.520833333333336,9.825,7.095621262709287,5.263464779807263,1236.0,1257.0,0.0,0.0,22.0,144.0,3600.0,8.0,16.62759280006867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1033,max_pressure,37.24166666666667,11.8625,6.5386990245522,8.543941198465191,1235.0,1257.0,0.0,0.0,16.0,44.375,3600.0,8.0,21.67485539999325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1033,ppo_ensemble,32.3875,6.95,7.43159905301875,3.4033060350736295,1241.0,1257.0,0.0,0.0,18.0,53.625,3600.0,8.0,19.135178599972278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1033,lightgpt_direct,35.583333333333336,10.445833333333333,6.704853044296355,7.653671953748396,1232.0,1257.0,0.0,0.0,28.0,38.0,3600.0,8.0,19.356367400032468,1920.0,1.0,0.23177083333333334,0.9989583333333333,0.0010416666666666667,0.0,0.0,0.0,0.6004513669557267
cologne8,low,1033,lightgpt_review,32.3875,6.95,7.43159905301875,3.4033060350736295,1241.0,1257.0,0.0,0.0,18.0,53.625,3600.0,8.0,17.180735599948093,1920.0,1.0,0.0,0.9911458333333333,0.008854166666666666,0.0,0.0,0.0,0.9408810640323251
cologne8,low,1033,ergs_no_event,32.3875,6.95,7.43159905301875,3.4033060350736295,1241.0,1257.0,0.0,0.0,18.0,53.625,3600.0,8.0,104.7358469000319,1920.0,1.0,0.0,0.0,1.0,0.0,-0.4356823631524032,0.0,0.9408810640323251
cologne8,low,1033,ergs_no_guard,32.3875,6.95,7.43159905301875,3.4033060350736295,1241.0,1257.0,0.0,0.0,18.0,53.625,3600.0,8.0,19.05184490000829,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6307291666666667,0.0,0.0,0.9978712689355281
cologne8,low,1033,ergs_no_calibration,32.3875,6.95,7.43159905301875,3.4033060350736295,1241.0,1257.0,0.0,0.0,18.0,53.625,3600.0,8.0,20.253438299987465,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6307291666666667,0.0,0.0,0.9978712689355281
cologne8,low,1033,ergs_no_hysteresis,32.3875,6.95,7.43159905301875,3.4033060350736295,1241.0,1257.0,0.0,0.0,18.0,53.625,3600.0,8.0,20.223385900026187,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6114583333333333,-0.455832617307211,0.0,0.9978712689355281
cologne8,low,1033,ergs_v2,32.3875,6.95,7.43159905301875,3.4033060350736295,1241.0,1257.0,0.0,0.0,18.0,53.625,3600.0,8.0,21.083724200027063,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6307291666666667,-0.455832617307211,0.0,0.9978712689355281
cologne8,low,1039,fixed,33.354166666666664,9.1125,7.138492273164602,4.885843353755517,1188.0,1212.0,0.0,0.0,22.0,144.0,3600.0,8.0,15.843398099998012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1039,max_pressure,36.1,11.1125,6.514996656641507,8.049744175489423,1181.0,1212.0,0.0,0.0,8.0,43.625,3600.0,8.0,23.380636800080538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1039,ppo_ensemble,31.0625,6.375,7.479402688569579,3.3417114221170907,1193.0,1212.0,0.0,0.0,38.0,52.75,3600.0,8.0,19.317943200003356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1039,lightgpt_direct,34.86666666666667,9.916666666666666,6.650042811429837,7.489548664438358,1182.0,1212.0,0.0,0.0,12.0,38.25,3600.0,8.0,20.242867100052536,1920.0,1.0,0.22239583333333332,1.0,0.0,0.0,0.0,0.0,0.6005798664559587
cologne8,low,1039,lightgpt_review,31.0625,6.375,7.479402688569579,3.3417114221170907,1193.0,1212.0,0.0,0.0,38.0,52.75,3600.0,8.0,18.255546800093725,1920.0,1.0,0.0,0.9921875,0.0078125,0.0,0.0,0.0,0.9436385020496151
cologne8,low,1039,ergs_no_event,31.0625,6.375,7.479402688569579,3.3417114221170907,1193.0,1212.0,0.0,0.0,38.0,52.75,3600.0,8.0,100.39809380006045,1920.0,1.0,0.0,0.0,1.0,0.0,-0.43530144495041817,0.0,0.9436385020496151
cologne8,low,1039,ergs_no_guard,31.0625,6.375,7.479402688569579,3.3417114221170907,1193.0,1212.0,0.0,0.0,38.0,52.75,3600.0,8.0,19.86674850003328,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6411458333333333,0.0,0.0,0.9986430890817772
cologne8,low,1039,ergs_no_calibration,31.0625,6.375,7.479402688569579,3.3417114221170907,1193.0,1212.0,0.0,0.0,38.0,52.75,3600.0,8.0,19.933631399995647,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6411458333333333,0.0,0.0,0.9986430890817772
cologne8,low,1039,ergs_no_hysteresis,31.0625,6.375,7.479402688569579,3.3417114221170907,1193.0,1212.0,0.0,0.0,38.0,52.75,3600.0,8.0,20.65068550000433,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6255208333333333,-0.4427407592799145,0.0,0.9986430890817772
cologne8,low,1039,ergs_v2,31.0625,6.375,7.479402688569579,3.3417114221170907,1193.0,1212.0,0.0,0.0,38.0,52.75,3600.0,8.0,21.476920400047675,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6411458333333333,-0.4427407592799145,0.0,0.9986430890817772
cologne8,low,1049,fixed,32.645833333333336,9.091666666666667,7.21700800434279,5.067387119858331,1208.0,1238.0,0.0,0.0,18.0,144.0,3600.0,8.0,18.217439000029117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1049,max_pressure,36.0,11.441666666666666,6.526302622734432,8.614554737928739,1206.0,1238.0,0.0,0.0,18.0,43.875,3600.0,8.0,20.485753599903546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1049,ppo_ensemble,30.7,6.4375,7.498703842455736,3.461501526414673,1218.0,1238.0,0.0,0.0,10.0,51.375,3600.0,8.0,20.439538400038145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1049,lightgpt_direct,34.391666666666666,10.220833333333333,6.7137820235250265,7.997093876723175,1210.0,1238.0,0.0,0.0,24.0,38.375,3600.0,8.0,17.79058469994925,1920.0,1.0,0.20989583333333334,0.9973958333333334,0.0026041666666666665,0.0,0.0,0.0,0.59962733879324
cologne8,low,1049,lightgpt_review,30.7,6.4375,7.498703842455736,3.461501526414673,1218.0,1238.0,0.0,0.0,10.0,51.375,3600.0,8.0,18.25441990001127,1920.0,1.0,0.0,0.9932291666666667,0.0067708333333333336,0.0,0.0,0.0,0.9459341461665719
cologne8,low,1049,ergs_no_event,30.7,6.4375,7.498703842455736,3.461501526414673,1218.0,1238.0,0.0,0.0,10.0,51.375,3600.0,8.0,110.08403420005925,1920.0,1.0,0.0,0.0,1.0,0.0,-0.43505690026955085,0.0,0.9459341461665719
cologne8,low,1049,ergs_no_guard,30.7,6.4375,7.498703842455736,3.461501526414673,1218.0,1238.0,0.0,0.0,10.0,51.375,3600.0,8.0,17.7001939000329,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6421875,0.0,0.0,0.9992174839428221
cologne8,low,1049,ergs_no_calibration,30.7,6.4375,7.498703842455736,3.461501526414673,1218.0,1238.0,0.0,0.0,10.0,51.375,3600.0,8.0,19.14874959993176,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6421875,0.0,0.0,0.9992174839428221
cologne8,low,1049,ergs_no_hysteresis,30.7,6.4375,7.498703842455736,3.461501526414673,1218.0,1238.0,0.0,0.0,10.0,51.375,3600.0,8.0,20.927899100002833,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6234375,-0.42964890125261823,0.0,0.9994091812101402
cologne8,low,1049,ergs_v2,30.7,6.4375,7.498703842455736,3.461501526414673,1218.0,1238.0,0.0,0.0,10.0,51.375,3600.0,8.0,22.764103800058365,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6421875,-0.43292186575944225,0.0,0.9992174839428221
cologne8,low,1051,fixed,33.5625,9.708333333333334,7.063348529594067,5.3325323523043355,1211.0,1235.0,0.0,0.0,24.0,144.0,3600.0,8.0,20.82001169992145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1051,max_pressure,36.291666666666664,11.658333333333333,6.37879217534605,8.698831633987794,1210.0,1235.0,0.0,0.0,20.0,44.25,3600.0,8.0,24.8658451999072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1051,ppo_ensemble,30.466666666666665,6.245833333333334,7.560949936498153,3.4738587632335394,1216.0,1235.0,0.0,0.0,34.0,52.125,3600.0,8.0,22.61622810002882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1051,lightgpt_direct,34.3,9.825,6.755936470431695,7.10570732099023,1210.0,1235.0,0.0,0.0,18.0,38.375,3600.0,8.0,21.21191130008083,1920.0,1.0,0.20208333333333334,0.9984375,0.0015625,0.0,0.0,0.0,0.5998240632626877
cologne8,low,1051,lightgpt_review,30.466666666666665,6.245833333333334,7.560949936498153,3.4738587632335394,1216.0,1235.0,0.0,0.0,34.0,52.125,3600.0,8.0,21.45380189991556,1920.0,1.0,0.0,0.9927083333333333,0.007291666666666667,0.0,0.0,0.0,0.9451734394693311
cologne8,low,1051,ergs_no_event,30.466666666666665,6.245833333333334,7.560949936498153,3.4738587632335394,1216.0,1235.0,0.0,0.0,34.0,52.125,3600.0,8.0,124.6114320999477,1920.0,1.0,0.0,0.0,1.0,0.0,-0.4350427990888669,0.0,0.9451734394693311
cologne8,low,1051,ergs_no_guard,30.466666666666665,6.245833333333334,7.560949936498153,3.4738587632335394,1216.0,1235.0,0.0,0.0,34.0,52.125,3600.0,8.0,18.65596399991773,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6458333333333334,0.0,0.0,0.9990264836164134
cologne8,low,1051,ergs_no_calibration,30.466666666666665,6.245833333333334,7.560949936498153,3.4738587632335394,1216.0,1235.0,0.0,0.0,34.0,52.125,3600.0,8.0,20.032191000063904,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6458333333333334,0.0,0.0,0.9990264836164134
cologne8,low,1051,ergs_no_hysteresis,30.466666666666665,6.245833333333334,7.560949936498153,3.4738587632335394,1216.0,1235.0,0.0,0.0,34.0,52.125,3600.0,8.0,20.8336646000389,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6276041666666666,-0.4361948302662664,0.0,0.9990264836164134
cologne8,low,1051,ergs_v2,30.466666666666665,6.245833333333334,7.560949936498153,3.4738587632335394,1216.0,1235.0,0.0,0.0,34.0,52.125,3600.0,8.0,23.189672800013795,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6458333333333334,-0.4361948302662664,0.0,0.9990264836164134
cologne8,low,1061,fixed,33.97083333333333,9.820833333333333,6.996950796620215,5.304209831137607,1205.0,1228.0,0.0,0.0,18.0,144.0,3600.0,8.0,17.29684670001734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1061,max_pressure,37.24166666666667,12.041666666666666,6.288657262959887,9.140736004893657,1208.0,1228.0,0.0,0.0,28.0,43.875,3600.0,8.0,22.398768799961545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1061,ppo_ensemble,30.745833333333334,6.158333333333333,7.601510639467484,3.1063960737749143,1211.0,1228.0,0.0,0.0,14.0,51.875,3600.0,8.0,17.505039900075644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1061,lightgpt_direct,34.75,9.879166666666666,6.709787278133532,7.427896036900713,1208.0,1228.0,0.0,0.0,22.0,38.125,3600.0,8.0,20.076377400080673,1920.0,1.0,0.21510416666666668,0.9989583333333333,0.0010416666666666667,0.0,0.0,0.0,0.600220195691778
cologne8,low,1061,lightgpt_review,30.745833333333334,6.158333333333333,7.601510639467484,3.1063960737749143,1211.0,1228.0,0.0,0.0,14.0,51.875,3600.0,8.0,20.21304400009103,1920.0,1.0,0.0,0.9947916666666666,0.005208333333333333,0.0,0.0,0.0,0.9470830321725745
cologne8,low,1061,ergs_no_event,30.745833333333334,6.158333333333333,7.601510639467484,3.1063960737749143,1211.0,1228.0,0.0,0.0,14.0,51.875,3600.0,8.0,115.29105650004931,1920.0,1.0,0.0,0.0,1.0,0.0,-0.43550832437495574,0.0,0.9470830321725745
cologne8,low,1061,ergs_no_guard,30.745833333333334,6.158333333333333,7.601510639467484,3.1063960737749143,1211.0,1228.0,0.0,0.0,14.0,51.875,3600.0,8.0,19.467621800024062,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6359375,0.0,0.0,0.9988340894081859
cologne8,low,1061,ergs_no_calibration,30.745833333333334,6.158333333333333,7.601510639467484,3.1063960737749143,1211.0,1228.0,0.0,0.0,14.0,51.875,3600.0,8.0,18.991226900019683,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6359375,0.0,0.0,0.9988340894081859
cologne8,low,1061,ergs_no_hysteresis,30.745833333333334,6.158333333333333,7.601510639467484,3.1063960737749143,1211.0,1228.0,0.0,0.0,14.0,51.875,3600.0,8.0,23.108227799995802,1920.0,0.020833333333333332,0.0,0.0,1.0,0.61875,-0.4361948302662664,0.0,0.999025786675504
cologne8,low,1061,ergs_v2,30.745833333333334,6.158333333333333,7.601510639467484,3.1063960737749143,1211.0,1228.0,0.0,0.0,14.0,51.875,3600.0,8.0,18.05458150000777,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6359375,-0.4394677947730905,0.0,0.9988340894081859
cologne8,low,1063,fixed,33.3625,9.629166666666666,7.063164583627044,5.391649113097675,1217.0,1241.0,0.0,0.0,24.0,144.0,3600.0,8.0,19.230482800048776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1063,max_pressure,36.795833333333334,12.266666666666667,6.259342340284995,9.359946826944933,1212.0,1241.0,0.0,0.0,24.0,43.5,3600.0,8.0,24.605122399982065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1063,ppo_ensemble,29.7,5.7125,7.631572449323504,3.2674967037694644,1219.0,1241.0,0.0,0.0,18.0,50.625,3600.0,8.0,16.881070000003092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1063,lightgpt_direct,33.583333333333336,9.558333333333334,6.777675963194167,7.418329107800172,1219.0,1241.0,0.0,0.0,26.0,38.25,3600.0,8.0,17.417083300068043,1920.0,1.0,0.20520833333333333,0.9989583333333333,0.0010416666666666667,0.0,0.0,0.0,0.600111498016646
cologne8,low,1063,lightgpt_review,29.7,5.7125,7.631572449323504,3.2674967037694644,1219.0,1241.0,0.0,0.0,18.0,50.625,3600.0,8.0,20.63589740009047,1920.0,1.0,0.0,0.9963541666666667,0.0036458333333333334,0.0,0.0,0.0,0.9507339563177652
cologne8,low,1063,ergs_no_event,29.7,5.7125,7.631572449323504,3.2674967037694644,1219.0,1241.0,0.0,0.0,18.0,50.625,3600.0,8.0,147.21274400001857,1920.0,1.0,0.0,0.0,1.0,0.0,-0.4350733205930959,0.0,0.9507339563177652
cologne8,low,1063,ergs_no_guard,29.7,5.7125,7.631572449323504,3.2674967037694644,1219.0,1241.0,0.0,0.0,18.0,50.625,3600.0,8.0,17.995686799986288,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6348958333333333,0.0,0.0,0.9986373610638911
cologne8,low,1063,ergs_no_calibration,29.7,5.7125,7.631572449323504,3.2674967037694644,1219.0,1241.0,0.0,0.0,18.0,50.625,3600.0,8.0,19.621117800008506,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6348958333333333,0.0,0.0,0.9986373610638911
cologne8,low,1063,ergs_no_hysteresis,29.7,5.7125,7.631572449323504,3.2674967037694644,1219.0,1241.0,0.0,0.0,18.0,50.625,3600.0,8.0,20.615479200030677,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6192708333333333,-0.4394677947730905,0.0,0.9988290583312094
cologne8,low,1063,ergs_v2,29.7,5.7125,7.631572449323504,3.2674967037694644,1219.0,1241.0,0.0,0.0,18.0,50.625,3600.0,8.0,21.844212800031528,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6348958333333333,-0.4427407592799145,0.0,0.9986373610638911
cologne8,low,1069,fixed,32.94583333333333,9.329166666666667,7.044492022441793,5.199804139203562,1203.0,1225.0,0.0,0.0,26.0,144.0,3600.0,8.0,14.963780299993232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1069,max_pressure,35.84583333333333,11.445833333333333,6.4342525810518865,8.679441699719153,1198.0,1225.0,0.0,0.0,36.0,43.75,3600.0,8.0,22.36773900000844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1069,ppo_ensemble,29.6125,5.670833333333333,7.607462454632647,2.9798439725857078,1201.0,1225.0,0.0,0.0,18.0,51.75,3600.0,8.0,15.760495700058527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1069,lightgpt_direct,34.30416666666667,9.983333333333333,6.67776568354045,7.43619391770128,1196.0,1225.0,0.0,0.0,22.0,38.5,3600.0,8.0,18.653105000033975,1920.0,1.0,0.20833333333333334,0.9979166666666667,0.0020833333333333333,0.0,0.0,0.0,0.5996230714487835
cologne8,low,1069,lightgpt_review,29.6125,5.670833333333333,7.607462454632647,2.9798439725857078,1201.0,1225.0,0.0,0.0,18.0,51.75,3600.0,8.0,18.225271299947053,1920.0,1.0,0.0,0.9963541666666667,0.0036458333333333334,0.0,0.0,0.0,0.9480399245621414
cologne8,low,1069,ergs_no_event,29.6125,5.670833333333333,7.607462454632647,2.9798439725857078,1201.0,1225.0,0.0,0.0,18.0,51.75,3600.0,8.0,108.87910949997604,1920.0,1.0,0.0,0.0,1.0,0.0,-0.4360279352409196,0.0,0.9480399245621414
cologne8,low,1069,ergs_no_guard,29.6125,5.670833333333333,7.607462454632647,2.9798439725857078,1201.0,1225.0,0.0,0.0,18.0,51.75,3600.0,8.0,17.74238469998818,1920.0,0.020833333333333332,0.0,0.0,1.0,0.634375,0.0,0.0,0.9986423921408676
cologne8,low,1069,ergs_no_calibration,29.6125,5.670833333333333,7.607462454632647,2.9798439725857078,1201.0,1225.0,0.0,0.0,18.0,51.75,3600.0,8.0,17.637787999934517,1920.0,0.020833333333333332,0.0,0.0,1.0,0.634375,0.0,0.0,0.9986423921408676
cologne8,low,1069,ergs_no_hysteresis,29.6125,5.670833333333333,7.607462454632647,2.9798439725857078,1201.0,1225.0,0.0,0.0,18.0,51.75,3600.0,8.0,19.90363130008336,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6151041666666667,-0.4394677947730905,0.0,0.9988340894081859
cologne8,low,1069,ergs_v2,29.6125,5.670833333333333,7.607462454632647,2.9798439725857078,1201.0,1225.0,0.0,0.0,18.0,51.75,3600.0,8.0,21.616840700036846,1920.0,0.020833333333333332,0.0,0.0,1.0,0.634375,-0.44274075927991463,0.0,0.9986423921408676
cologne8,low,1087,fixed,33.8,9.6,7.08596046229148,5.170610803497572,1222.0,1244.0,0.0,0.0,18.0,144.0,3600.0,8.0,18.169944599969313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1087,max_pressure,37.21666666666667,12.091666666666667,6.332936786109677,8.958945562418384,1219.0,1244.0,0.0,0.0,12.0,43.375,3600.0,8.0,22.168463599984534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1087,ppo_ensemble,30.616666666666667,6.216666666666667,7.584663112782762,3.142139103144786,1227.0,1244.0,0.0,0.0,18.0,52.625,3600.0,8.0,16.89602740004193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1087,lightgpt_direct,34.82083333333333,10.016666666666667,6.634660821936953,7.621458853212352,1220.0,1244.0,0.0,0.0,10.0,38.25,3600.0,8.0,17.51203549990896,1920.0,1.0,0.21510416666666668,0.9989583333333333,0.0010416666666666667,0.0,0.0,0.0,0.5999879126203053
cologne8,low,1087,lightgpt_review,30.616666666666667,6.216666666666667,7.584663112782762,3.142139103144786,1227.0,1244.0,0.0,0.0,18.0,52.625,3600.0,8.0,17.06799010001123,1920.0,1.0,0.0,0.9890625,0.0109375,0.0,0.0,0.0,0.9409369839506715
cologne8,low,1087,ergs_no_event,30.616666666666667,6.216666666666667,7.584663112782762,3.142139103144786,1227.0,1244.0,0.0,0.0,18.0,52.625,3600.0,8.0,113.60098570003174,1920.0,1.0,0.0,0.0,1.0,0.0,-0.4345349702607259,0.0,0.9409369839506715
cologne8,low,1087,ergs_no_guard,30.616666666666667,6.216666666666667,7.584663112782762,3.142139103144786,1227.0,1244.0,0.0,0.0,18.0,52.625,3600.0,8.0,20.58881919994019,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6375,0.0,0.0,0.9994091812101402
cologne8,low,1087,ergs_no_calibration,30.616666666666667,6.216666666666667,7.584663112782762,3.142139103144786,1227.0,1244.0,0.0,0.0,18.0,52.625,3600.0,8.0,23.33098109997809,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6375,0.0,0.0,0.9994091812101402
cologne8,low,1087,ergs_no_hysteresis,30.616666666666667,6.216666666666667,7.584663112782762,3.142139103144786,1227.0,1244.0,0.0,0.0,18.0,52.625,3600.0,8.0,19.217370999976993,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6151041666666667,-0.42964890125261823,0.0,0.9994091812101402
cologne8,low,1087,ergs_v2,30.616666666666667,6.216666666666667,7.584663112782762,3.142139103144786,1227.0,1244.0,0.0,0.0,18.0,52.625,3600.0,8.0,21.133279800065793,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6375,-0.42964890125261823,0.0,0.9994091812101402
cologne8,low,1091,fixed,32.295833333333334,9.0625,7.1616751070606774,5.057899976414275,1165.0,1197.0,0.0,0.0,12.0,144.0,3600.0,8.0,17.856692900066264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1091,max_pressure,35.2125,11.166666666666666,6.461307790214732,9.04403690155412,1174.0,1197.0,0.0,0.0,14.0,43.0,3600.0,8.0,21.03177409991622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1091,ppo_ensemble,29.666666666666668,5.929166666666666,7.640830013412673,3.1649065925595115,1171.0,1197.0,0.0,0.0,16.0,52.125,3600.0,8.0,19.74219829996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1091,lightgpt_direct,34.07083333333333,10.141666666666667,6.647786889482045,7.770162914907287,1173.0,1197.0,0.0,0.0,32.0,38.25,3600.0,8.0,17.76374870003201,1920.0,1.0,0.21510416666666668,0.9989583333333333,0.0010416666666666667,0.0,0.0,0.0,0.6000609329238381
cologne8,low,1091,lightgpt_review,29.666666666666668,5.929166666666666,7.640830013412673,3.1649065925595115,1171.0,1197.0,0.0,0.0,16.0,52.125,3600.0,8.0,19.45846029999666,1920.0,1.0,0.0,0.990625,0.009375,0.0,0.0,0.0,0.9442053395821736
cologne8,low,1091,ergs_no_event,29.666666666666668,5.929166666666666,7.640830013412673,3.1649065925595115,1171.0,1197.0,0.0,0.0,16.0,52.125,3600.0,8.0,103.81331019999925,1920.0,1.0,0.0,0.0,1.0,0.0,-0.4342363399999837,0.0,0.9442053395821736
cologne8,low,1091,ergs_no_guard,29.666666666666668,5.929166666666666,7.640830013412673,3.1649065925595115,1171.0,1197.0,0.0,0.0,16.0,52.125,3600.0,8.0,19.97221489995718,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6369791666666667,0.0,0.0,0.9986423921408677
cologne8,low,1091,ergs_no_calibration,29.666666666666668,5.929166666666666,7.640830013412673,3.1649065925595115,1171.0,1197.0,0.0,0.0,16.0,52.125,3600.0,8.0,20.179609499988146,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6369791666666667,0.0,0.0,0.9986423921408677
cologne8,low,1091,ergs_no_hysteresis,29.666666666666668,5.929166666666666,7.640830013412673,3.1649065925595115,1171.0,1197.0,0.0,0.0,16.0,52.125,3600.0,8.0,20.72449240006972,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6197916666666666,-0.4394677947730905,0.0,0.9988340894081859
cologne8,low,1091,ergs_v2,29.666666666666668,5.929166666666666,7.640830013412673,3.1649065925595115,1171.0,1197.0,0.0,0.0,16.0,52.125,3600.0,8.0,20.703464600024745,1920.0,0.020833333333333332,0.0,0.0,1.0,0.6369791666666667,-0.4427407592799145,0.0,0.9986423921408677
cologne8,low,1093,fixed,32.5375,9.1375,7.187515654315257,5.10226650776685,1177.0,1200.0,0.0,0.0,16.0,144.0,3600.0,8.0,19.091795500018634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1093,max_pressure,36.483333333333334,12.183333333333334,6.322306524179491,9.059066565977282,1179.0,1200.0,0.0,0.0,28.0,44.25,3600.0,8.0,21.34909339994192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cologne8,low,1093,ppo_ensemble,30.0875,6.158333333333333,7.530218619640144,3.2589211988803948,1182.0,1200.0,0.0,0.0,24.0,51.75,3600.0,8.0,18.747959499945864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
