rung,candidate_id,encoder,paired_head,width,depth,dropout,activation,fold,status,overall_improvement,h4_improvement,overall_nrmse,h4_nrmse,worst_condition_improvement,worst_network_improvement,action_permutation_degradation,effective_rank_fraction,equal_action_max_abs,swap_antisymmetry_max_abs,peak_vram_mib,p95_batch1_ms,n_epochs,final_train_loss,corr_mcar,corr_burst,corr_spatial,corr_mnar,cond_demand_shock,cond_emergency_vehicle,cond_lane_closure,cond_normal,cond_packet_loss,cond_sensor_delay_noise,net_cologne8,net_moscow
R1,m-4170eff5a849,transformer,direct,64,1,0.0,silu,4,complete,0.09343262408818742,0.005669532651549569,0.9521383176365776,0.9971612042936941,-0.05513964923058445,0.0552414664427876,0.25136335479197336,0.1433148831129074,0.03322198987007141,0.05103389546275139,90.0,10.506150010041893,3,0.002340285398531705,0.0036968870707673185,0.00661825346163436,0.007955833858393824,0.006507825557736102,0.14109881040208805,0.0296385067272672,0.04906590388098753,0.2054219609797674,0.09086987732265961,-0.05513964923058445,0.0552414664427876,0.15759451449896134
R1,m-45998a000855,transformer,direct,96,2,0.0,gelu,0,complete,0.1885661346854811,-0.04127753730467143,0.9007962396205476,1.0204300746766881,-0.19662982166345477,0.14556824964485848,0.3065544957845556,0.08771341294050217,0.05544869229197502,0.1092848926782608,98.0,11.705164983868597,3,0.002433510613627732,-0.040881699618092515,-0.03930436397964643,-0.032745467972059794,-0.047600082193215876,0.21794576206862126,0.2757309730120373,0.12414709611320984,0.17805842331900024,0.2775240895812813,-0.19662982166345477,0.14556824964485848,0.24268490475067606
R1,m-45998a000855,transformer,direct,96,2,0.0,gelu,1,complete,0.16014320092500323,-0.0017561083568269353,0.9164370131520206,1.0008776690269532,0.10992102960266814,0.13412436036435493,0.32313186175175,0.08268754929304123,0.06337401270866394,0.09885282069444656,98.0,7.303809910081326,3,0.0022875132272019982,-0.0023583141531891005,-0.002489431055866076,-0.00021051873700494994,-0.005163757455701301,0.23392587244904028,0.16106961193307434,0.10992102960266814,0.16786083402087681,0.16039188964700946,0.17471400401849957,0.13412436036435493,0.21541447985347828
R1,m-45998a000855,transformer,direct,96,2,0.0,gelu,2,complete,0.09348944125959913,-0.0236036815678633,0.9521084805527157,1.0117330090334422,-0.1983275540012217,0.06755044042574176,0.28520371126617117,0.07488984614610672,0.056105125695466995,0.08615556359291077,98.0,14.002505026292054,3,0.0023004181566648185,-0.02498072695123632,-0.0256603270317588,-0.02251121073930218,-0.024159723665176935,0.0793689304578985,0.21878265826263044,0.14205810931856944,0.17291505431398402,-0.04226503780575852,-0.1983275540012217,0.06755044042574176,0.13362003299509317
R1,m-45998a000855,transformer,direct,96,2,0.0,gelu,3,complete,0.12438000217578027,-0.028897464852117638,0.9357456907858138,1.0143458309926243,-0.04840721248757407,0.07681188121117022,0.27427928346002073,0.10261297971010208,0.04741013050079346,0.0762028768658638,98.0,4.77994994726032,3,0.002280019340105355,-0.02685108777570422,-0.03283235322704536,-0.02585064718437402,-0.029358697734623185,0.17507304672749358,0.17945794424242778,0.14788000306581728,0.1351850811296298,0.05629874999319984,-0.04840721248757407,0.07681188121117022,0.20501372820120467
R1,m-45998a000855,transformer,direct,96,2,0.0,gelu,4,complete,0.10779163354740218,0.004995016493194893,0.9445678199327975,0.9974993651661163,-0.03259462030321125,0.08132236995114195,0.2781954688493271,0.0799015611410141,0.06348872184753418,0.09681981801986694,98.0,13.687559950631112,3,0.002321108215255663,0.006473578549501147,0.006184081488855742,0.0035715714637948315,0.002172394152423096,0.17310563535564827,0.043618080874307075,0.0765121286665803,0.21366243694459153,0.07212712863497917,-0.03259462030321125,0.08132236995114195,0.1522605131211977
R1,m-4850dbb21590,tcn,direct,96,1,0.1,gelu,0,complete,0.17965615994178008,-0.0322845423607232,0.9057283478274376,1.0160140463402674,-0.2196326277911278,0.1530863290413219,0.3024904267687898,0.14616800844669342,0.07434837520122528,0.123238705098629,90.0,7.096464931964874,3,0.002456307178363204,-0.02726870552422711,-0.028646543556251736,-0.025625191171400274,-0.026856302771928853,0.24465621222440204,0.2721083440378492,0.07120685658454551,0.18212201192359834,0.2385926989172813,-0.2196326277911278,0.1530863290413219,0.2130979575514651
R1,m-4850dbb21590,tcn,direct,96,1,0.1,gelu,1,complete,0.15046960057283476,0.0007789986217417999,0.9216997338760412,0.9996104248047127,0.10384710186871504,0.12558068808902523,0.314155736836385,0.12011265754699707,0.03740810230374336,0.07537524402141571,90.0,8.132645022124052,3,0.0022862967452965677,-0.0019332461112053778,-0.001938272068894742,0.005542369727389418,-0.0073545880350516235,0.21888397669164394,0.15035644916935276,0.10384710186871504,0.15499224979009163,0.15494146599291214,0.16566245432156435,0.12558068808902523,0.2033405969153702
R1,m-4850dbb21590,tcn,direct,96,1,0.1,gelu,2,complete,0.08553450189849154,-0.020899726628245352,0.9562768940539704,1.0103958267076547,-0.20804144371086664,0.0537402360102589,0.3137781334287715,0.11386837810277939,0.0358782634139061,0.07472424954175949,90.0,7.693670049775391,3,0.0023187455954030156,-0.02240418959532997,-0.021662965037467563,-0.02054962367015034,-0.020928700230402386,0.05913277638537695,0.22476237202538996,0.15733649444145859,0.1670117768284618,-0.06922097961241103,-0.20804144371086664,0.0537402360102589,0.13472385626348282
R1,m-4850dbb21590,tcn,direct,96,1,0.1,gelu,3,complete,0.10738811622849942,-0.054140964273532655,0.9447813947001183,1.026713672000881,-0.1090382569986088,0.05621085958629801,0.2895718006260479,0.12094417214393616,0.04321717470884323,0.06495209783315659,90.0,6.720709986984729,3,0.002291071228682995,-0.04515568546834037,-0.04530593992758569,-0.052422260414446864,-0.051419176419323254,0.17621698040428513,0.1697311660864882,0.15737069420489636,0.10937585021196361,0.013973088442521542,-0.1090382569986088,0.05621085958629801,0.1941397643310221
R1,m-4850dbb21590,tcn,direct,96,1,0.1,gelu,4,complete,0.10196461118593403,0.007513277621845615,0.9476472913558429,0.9962362783888943,-0.01886577172791215,0.06328964240648793,0.28595902544529483,0.13228991627693176,0.04815685749053955,0.07864461839199066,90.0,10.979960020631548,3,0.0023302103218156844,0.00726234052587571,0.00580380445685158,0.005404988915973186,0.0026232779002672846,0.16563158536218348,0.02695278107596455,0.05535254450566274,0.2202877672137259,0.07805324241399147,-0.01886577172791215,0.06328964240648793,0.16693931374685034
R1,m-49b072af5e16,transformer,antisymmetric,64,2,0.1,gelu,0,complete,0.16489636548593334,-0.00953793535031977,0.913840048648595,1.0047576500581221,-0.10823920623340677,0.14714633368115837,0.37836362574758464,0.11169371008872986,0.0,0.0,94.0,5.297669919673353,3,0.0025211297324858606,-0.008922214674903728,-0.008796956322728144,-0.006981542671914642,-0.011608589593077534,0.19460455752087913,0.22436683179312078,0.09183703930518161,0.16842248105077928,0.23058809010405956,-0.10823920623340677,0.14714633368115837,0.187237229204811
R1,m-49b072af5e16,transformer,antisymmetric,64,2,0.1,gelu,1,complete,0.1341229448846163,0.010184786281150715,0.9305251501788567,0.9948945741729871,0.08114750378130431,0.11540336517655414,0.3338442546747331,0.12940162420272827,0.0,0.0,94.0,10.022455034777522,3,0.002346355002373457,0.00927952615398675,0.00926891583699141,0.010127125592432562,0.008370249941844876,0.16714941548012008,0.13489416176068003,0.08114750378130431,0.14109448641514288,0.1708549542962874,0.15809297535562095,0.11540336517655414,0.17388855661725333
R1,m-49b072af5e16,transformer,antisymmetric,64,2,0.1,gelu,2,complete,0.10300172188723622,-0.00412908831341352,0.9470999303731173,1.0020624173739945,-0.05200591356767337,0.08011843614852776,0.26683326973791677,0.1009557768702507,0.0,0.0,94.0,8.53260507574305,3,0.0023495913483202457,-0.004975957740544157,-0.004036263961010089,-0.004719562896121188,-0.00430434232787702,0.05761222556598422,0.20818072257297193,0.1652046891878477,0.15328507987705076,0.0032439800979301436,-0.05200591356767337,0.08011843614852776,0.1384047739719606
R1,m-49b072af5e16,transformer,antisymmetric,64,2,0.1,gelu,3,complete,0.10749673330149734,-0.030965458367927967,0.9447239103031652,1.0153646922992388,-0.07947228660007544,0.05930176624437067,0.27878943926852817,0.11185253411531448,0.0,0.0,94.0,14.489109930582341,3,0.002334552293177694,-0.03075968539387186,-0.0283574579411352,-0.03050091012361822,-0.030864204413007412,0.13396263840619127,0.17132403302215649,0.12930887345112718,0.12178703904020527,0.0669023925745853,-0.07947228660007544,0.05930176624437067,0.18919303937126908
R1,m-49b072af5e16,transformer,antisymmetric,64,2,0.1,gelu,4,complete,0.10087197980340712,0.01028770875049323,0.9482236129714303,0.9948428475138709,0.009487605205588223,0.06284243134868284,0.25613777715064723,0.1552407443523407,0.0,0.0,94.0,12.932715006172655,3,0.0023970286711119115,0.008829761069291231,0.0081102837541005,0.009274779658531962,0.009786329121186932,0.13060510539631587,0.053868407100539306,0.07279527897565741,0.19180577311102553,0.08359093378767968,0.009487605205588223,0.06284243134868284,0.1647623636189166
R1,m-573aa9a5f026,transformer,direct,96,1,0.1,gelu,0,complete,0.17894251507822134,-0.03828998392988736,0.9061222240524611,1.018965153442397,-0.16970766124637326,0.14874277394801072,0.2875641658925481,0.09280677884817123,0.047123685479164124,0.09560444205999374,94.0,11.305564956273884,3,0.00245833391090855,-0.04142159605872253,-0.04368773296761885,-0.041820241850687445,-0.04602845319187154,0.19233434554075646,0.2720331550860592,0.09297945660045726,0.17413326910309246,0.28068903585912064,-0.16970766124637326,0.14874277394801072,0.21695305547364285
R1,m-573aa9a5f026,transformer,direct,96,1,0.1,gelu,1,complete,0.1562318662682176,-0.002506116254575197,0.9185685242439904,1.0012522740321619,0.10758635754029833,0.1329957934549476,0.3267163230379051,0.09506427496671677,0.0466032400727272,0.0760921761393547,94.0,8.435154904145747,3,0.0022999810171313584,-0.003846198014628044,-0.002732412070275192,0.002861630674083959,-0.005321054938238978,0.22541439584910694,0.15097731091703015,0.10758635754029833,0.16199557959552824,0.16460767729771097,0.1804315027824187,0.1329957934549476,0.20559176986080885
R1,m-573aa9a5f026,transformer,direct,96,1,0.1,gelu,2,complete,0.08643282312829215,-0.01815371313724179,0.9558070814090613,1.0090360316347686,-0.2672018752776262,0.0567406327805442,0.3132932652029987,0.09436363726854324,0.05230552330613136,0.07526455074548721,94.0,6.360765174031258,3,0.0023160525015555322,-0.02127090122858477,-0.021490444489190574,-0.01767102958386646,-0.020922798830131484,0.06830071353882039,0.2298306449209495,0.16045520555532822,0.16858578701318339,-0.06479029726585672,-0.2672018752776262,0.0567406327805442,0.13237002696317313
R1,m-573aa9a5f026,transformer,direct,96,1,0.1,gelu,3,complete,0.12070858935972495,-0.029509055324695277,0.9377053965080265,1.0146472565994034,-0.08859321056711322,0.06966442020658548,0.28901672821171953,0.10880748182535172,0.048818957060575485,0.07527491450309753,94.0,10.902045120019464,3,0.002282685018144548,-0.02770097858626963,-0.030334607296302663,-0.024468693267661434,-0.02645040572501922,0.1775450673939638,0.18663020837654498,0.1431193777022215,0.13246792091215098,0.05275249489724254,-0.08859321056711322,0.06966442020658548,0.20723463805001963
R1,m-573aa9a5f026,transformer,direct,96,1,0.1,gelu,4,complete,0.10344190393456887,0.009773875102400242,0.9468675176947571,0.995101062655246,-0.07444498344591177,0.07395147817621062,0.2620069620136187,0.08385588973760605,0.05652176961302757,0.09035282582044601,94.0,4.926374962087721,3,0.0023223674506880343,0.01119985075479435,0.00950168790804995,0.011226709802053203,0.008422371438114196,0.16629621206327583,0.05920879634029397,0.059037618030623906,0.21646741164731276,0.06712779661948665,-0.07444498344591177,0.07395147817621062,0.1529863949197161
R1,m-5fc94eb7da8d,transformer,antisymmetric,32,2,0.1,gelu,0,complete,0.10836050900340766,-0.0015097645177688523,0.9442666418954936,1.000754597550153,-0.007567085046838118,0.10028200435742907,0.17474987586299084,0.2326461374759674,0.0,0.0,90.0,12.205124925822018,3,0.0025945964735001326,-0.0009173531836299542,-0.0032210418268785457,-0.0015552078682392612,-0.0006881764536099677,0.10331274446065064,0.13469045486335107,0.07657779664533348,0.1155077385442067,0.15545308942857072,-0.007567085046838118,0.10028200435742907,0.1185284215645318
R1,m-5fc94eb7da8d,transformer,antisymmetric,32,2,0.1,gelu,1,complete,0.11297229373317097,0.007972473900957455,0.9418214832264282,0.9960057861774915,0.07216100255404723,0.09400431114058472,0.21023800113593705,0.17906908690929413,0.0,0.0,90.0,10.794249933678655,3,0.0023911193711683154,0.007760128101327757,0.007338445602325994,0.008554366279818315,0.007961707838888166,0.14503700126075092,0.10678452433398233,0.07216100255404723,0.11346804838817137,0.13946126083198374,0.17125432100851878,0.09400431114058472,0.15326558251910172
R1,m-5fc94eb7da8d,transformer,antisymmetric,32,2,0.1,gelu,2,complete,0.08565008774068494,-0.004838424306932154,0.9562164568021798,1.0024162929177338,0.03330718765387919,0.06883849068876668,0.14096930019574772,0.17909400165081024,0.0,0.0,90.0,13.886430044658479,3,0.002415710303466767,-0.004522728606618509,-0.004595715496066299,-0.0050407949523387785,-0.004351596895925791,0.03795668054616275,0.1445363136091279,0.13182838900216143,0.11346967721094336,0.03330718765387919,0.04983195809930874,0.06883849068876668,0.11165954516094012
R1,m-5fc94eb7da8d,transformer,antisymmetric,32,2,0.1,gelu,3,complete,0.07556579122221418,-0.01622601613187058,0.9614750172405865,1.0080803619413834,-0.007542800079405776,0.04959247409974454,0.12738452613660445,0.22340363264083862,0.0,0.0,90.0,7.008244947064668,3,0.0024099587462842464,-0.0165524038855549,-0.016804926085864702,-0.01330217956583124,-0.016956417575599847,0.08471730875895667,0.11250943764373167,0.08116405383302083,0.07967138702600618,0.059719540679457284,-0.007542800079405776,0.04959247409974454,0.11959370938158043
R1,m-5fc94eb7da8d,transformer,antisymmetric,32,2,0.1,gelu,4,complete,0.09109568386505373,0.009785547547550011,0.9533647340524749,0.9950951976833422,0.05054462589721376,0.060086666158300495,0.17279167291999653,0.21107611060142517,0.0,0.0,90.0,4.6587500255554914,3,0.002432870911434293,0.009623189574273883,0.009981373921663761,0.009936048321647739,0.009724145305252674,0.10615071728779935,0.0582325889459947,0.06598809904929859,0.15629071566344188,0.08194380426402126,0.05054462589721376,0.060086666158300495,0.14319143896940545
R1,m-5fc9bfd56138,gru,direct,96,1,0.1,gelu,0,complete,0.1729242729847814,-0.027883868532402323,0.9094370385107584,1.0138460773373847,-0.23406956176371674,0.14818159005047837,0.37575575275904405,0.110301673412323,0.04446663707494736,0.07014093548059464,90.0,10.125274932943285,3,0.002483732416294515,-0.025501577507339945,-0.02807762848002704,-0.02761701795698701,-0.024628923527641344,0.213509080431858,0.2750815927210407,0.06355844258027676,0.16328769657058817,0.27710317961803954,-0.23406956176371674,0.14818159005047837,0.20406635281620789
R1,m-5fc9bfd56138,gru,direct,96,1,0.1,gelu,1,complete,0.14331452411817658,-0.0024127030867873156,0.9255730526986097,1.0012056247778411,0.09446159205316607,0.12449781183115582,0.31064663163811046,0.10888069123029709,0.05049901083111763,0.086088165640831,90.0,5.73195507749915,3,0.0022970762220211327,-0.00806865772973886,-0.00841802874200992,-0.008077945196530045,-0.016461157105067237,0.20923787993766985,0.14475795185941365,0.09446159205316607,0.1455885453437027,0.1582756502294611,0.14406961835212906,0.12449781183115582,0.18328647255717634
R1,m-5fc9bfd56138,gru,direct,96,1,0.1,gelu,2,complete,0.08753156650365446,-0.01926228493908999,0.9552321359210785,1.0095852043978704,-0.21406194373766696,0.054464145738173486,0.32075079813373186,0.10217558592557907,0.0459233820438385,0.06343520432710648,90.0,4.311160009820013,3,0.002314736775588244,-0.022094072649343266,-0.022662821171173242,-0.021261167402228498,-0.024654606565384984,0.06336056228988929,0.22998406816971118,0.16126897906257054,0.1624959261531267,-0.06534999685018428,-0.21406194373766696,0.054464145738173486,0.13869063662300918
R1,m-5fc9bfd56138,gru,direct,96,1,0.1,gelu,3,complete,0.10859803078236152,-0.048610464987534074,0.9441408630165515,1.0240168284689144,-0.11811530503214152,0.05707995753993722,0.29129629293176773,0.10687321424484253,0.059047967195510864,0.08928365260362625,90.0,3.1226799706928428,3,0.0023014616454020143,-0.04417818820374131,-0.038757805163047054,-0.037731421262487075,-0.047761268396091294,0.18444712033938748,0.17927813397997416,0.13890499459222794,0.12154702123650873,0.010814314846679496,-0.11811530503214152,0.05707995753993722,0.19592740429867028
R1,m-5fc9bfd56138,gru,direct,96,1,0.1,gelu,4,complete,0.08444931278538759,-0.005838470589492051,0.9568441290067115,1.0029149867209544,-0.1221407272235393,0.04895273003696421,0.28369650684410397,0.1065605878829956,0.04647715389728546,0.07484634220600128,90.0,3.1985550536774094,3,0.0023424786631949246,0.0003372497704263733,0.009887281947083437,0.0011911493541403306,0.0014964734915702271,0.14151299750413082,0.015492448211435028,0.036100234089973426,0.22167022007629522,0.07363956276100436,-0.1221407272235393,0.04895273003696421,0.1440842647658397
R1,m-6d253ca36751,mlp,antisymmetric,32,1,0.0,gelu,0,complete,0.11113359990557725,-0.001137312812432345,0.9427971150223269,1.00056849481304,0.0011873836223492695,0.10719476501277858,0.18393720308725414,0.2957543134689331,0.0,0.0,66.0,10.818590095732361,3,0.0025856595020741224,-0.0012575306255340202,-0.003950333410588591,-0.002614587244978539,-0.0028811875729788383,0.10067845791826424,0.138958234784764,0.07549460929730989,0.12414097623190745,0.15743624343052387,0.0011873836223492695,0.10719476501277858,0.11609116699723199
R1,m-6d253ca36751,mlp,antisymmetric,32,1,0.0,gelu,1,complete,0.10092156791189721,0.007579754436910946,0.9481974647129693,0.9962029138499291,0.0647166846945686,0.08486775183109085,0.17998791027959493,0.2746298909187317,0.0,0.0,66.0,9.752180089708418,3,0.0024062219890765846,0.007697408565059294,0.008193244323135618,0.008146322371013981,0.007523191418720265,0.1240859482743275,0.09732989999171726,0.0647166846945686,0.10202466533985799,0.1304314097785052,0.13465013204100562,0.08486775183109085,0.13502435371437838
R1,m-6d253ca36751,mlp,antisymmetric,32,1,0.0,gelu,2,complete,0.0843604375421022,-0.0060595025535650215,0.9568905697402906,1.0030251754335806,0.035855824385631174,0.06951466593087818,0.13421811192684197,0.31749147176742554,0.0,0.0,66.0,8.830760058481246,3,0.0024171886034309864,-0.006671456345439308,-0.007015315211992057,-0.0063489842271524655,-0.00627086658728504,0.03783464367789069,0.1398487874493597,0.12973100743495236,0.10783411949444954,0.035855824385631174,0.05834233474274353,0.06951466593087818,0.10732853887123217
R1,m-6d253ca36751,mlp,antisymmetric,32,1,0.0,gelu,3,complete,0.08092055622457672,-0.02251258852768956,0.9586863114572062,1.0111936454150063,-0.019572818486428556,0.05074934983029444,0.14933879327054855,0.31707942485809326,0.0,0.0,66.0,14.116944931447504,3,0.0023961581173352897,-0.020322545997377706,-0.020099401712288856,-0.02228562200885631,-0.02094848432967522,0.09596324042396143,0.12257498688268176,0.08543279010296967,0.08796125220536344,0.05937852867711624,-0.019572818486428556,0.05074934983029444,0.13206440510738338
R1,m-6d253ca36751,mlp,antisymmetric,32,1,0.0,gelu,4,complete,0.0836891470295602,0.01017312370354917,0.9572412720784869,0.99490043536851,0.054772862084321416,0.05858349046739886,0.14212405664132644,0.30072757601737976,0.0,0.0,66.0,13.36454998236149,3,0.002446681435685605,0.010502934369405081,0.01073000857621964,0.009083756043608338,0.011550556791160016,0.0910247166698378,0.054772862084321416,0.06189242513766191,0.13735100411740564,0.08118782695972981,0.06353151274433688,0.05858349046739886,0.1258671401657787
R1,m-6dfc56db5077,gru,direct,64,1,0.1,gelu,0,complete,0.1779903435639022,-0.005300407803908946,0.9066474819002686,1.0026467013878362,-0.09996903217056774,0.16167669787491412,0.27519043510110275,0.1624729037284851,0.04014931991696358,0.06503183394670486,88.0,13.720904942601907,3,0.0025053690187633038,-0.00789596123722891,-0.009480246827917371,-0.005176817471977513,-0.0046858875337156825,0.21343151455078202,0.23720035752615343,0.11158116474953705,0.16594813424760524,0.25208369691140997,-0.09996903217056774,0.16167669787491412,0.19852331720047312
R1,m-6dfc56db5077,gru,direct,64,1,0.1,gelu,1,complete,0.14679074073346365,-0.003682160109905519,0.9236932712034533,1.0018393883801462,0.09411643895584076,0.1275941872322306,0.2646750862153875,0.12755140662193298,0.04010774940252304,0.054967425763607025,88.0,11.218369973357765,3,0.0023366567911580205,0.0015713299081987486,0.004838494782811509,0.002745718768283112,-0.0026935757922583736,0.2081060213109991,0.15202290260865925,0.09411643895584076,0.1437322662966637,0.1528122366668233,0.2329707916892949,0.1275941872322306,0.1875695779210348
R1,m-6dfc56db5077,gru,direct,64,1,0.1,gelu,2,complete,0.09191633686060019,-0.03292379565810699,0.9529342386226869,1.016328586461144,-0.15287100780930651,0.06499503979608878,0.27567733353159163,0.11575950682163239,0.0389586016535759,0.05925942584872246,88.0,8.45708003034815,3,0.0023242689203470945,-0.032048393168184974,-0.029977784595352608,-0.031169634800480184,-0.029888679864790824,0.06213441814210319,0.21109631303768894,0.16145531236488708,0.16552982474444877,-0.043889346595685774,-0.15287100780930651,0.06499503979608878,0.13356665286181235
R1,m-6dfc56db5077,gru,direct,64,1,0.1,gelu,3,complete,0.11294666132347153,-0.038102982548691156,0.9418350910199347,1.0188733888706147,-0.07246891438579994,0.07118027067781652,0.23595448947682107,0.16230936348438263,0.03839382901787758,0.05363691598176956,88.0,11.283389874733983,3,0.0023081107647158206,-0.035883432610144705,-0.03871668873725698,-0.03994925938549243,-0.03368570851920172,0.16193026651136866,0.17094194328723877,0.14958576193508222,0.12301433833759778,0.03781469595447695,-0.07246891438579994,0.07118027067781652,0.18374575180884423
R1,m-6dfc56db5077,gru,direct,64,1,0.1,gelu,4,complete,0.09210613426624625,0.002821314076111414,0.9528346476350205,0.9985883465792541,-0.04051408423958147,0.06042242972443279,0.2159307233106833,0.1388324797153473,0.04300566017627716,0.06516677886247635,88.0,13.51341997506097,3,0.002364119834965095,0.0013842497385169183,0.0011291687090705382,0.0006311346376068894,0.00043255771356054407,0.13965969745310924,0.020679306623172078,0.06761974215837785,0.1748976875184698,0.10402803261770188,-0.04051408423958147,0.06042242972443279,0.14533537642471295
R1,m-820c8a3f6eba,mlp,direct,32,1,0.0,silu,0,complete,0.1528528837256523,-0.0034890373194631508,0.9204059518898972,1.0017429996358662,-0.047348935608454434,0.14395257848893028,0.234623002632397,0.2784322202205658,0.016851086169481277,0.028292302042245865,86.0,9.920329973101616,3,0.002533544786274433,-0.0036373702051164525,-0.005998268738724777,-0.002792583818568284,-0.004134711994045803,0.16795967435712744,0.19767943252540598,0.10098399388205315,0.14651787387271664,0.22028734376759596,-0.047348935608454434,0.14395257848893028,0.16405514570112256
R1,m-820c8a3f6eba,mlp,direct,32,1,0.0,silu,1,complete,0.12280884950156967,-0.00044925645544657833,0.9365848335833921,1.0002246030044686,0.07159861446893911,0.10768328946855787,0.1866923470667725,0.25249165296554565,0.020082440227270126,0.03202270343899727,86.0,8.533084869850427,3,0.002379540936090052,-0.0006104141612210956,-0.0009041187224954061,-0.001336555858736821,-0.0033495871702096114,0.1674125732524313,0.11899114736529526,0.07159861446893911,0.13144475316175785,0.13371669184916612,0.21062980268455267,0.10768328946855787,0.15493976039228774
R1,m-820c8a3f6eba,mlp,direct,32,1,0.0,silu,2,complete,0.09202558733443089,-0.029095032686480282,0.9528769137016434,1.0144432131403316,0.011677675376696395,0.07646727767704764,0.16740637628883492,0.29964107275009155,0.022821560502052307,0.026522312313318253,86.0,6.747340108267962,3,0.0023706149077042937,-0.029420842097045208,-0.028221909253687505,-0.028472205479169288,-0.029214725297287192,0.047874143065953945,0.15668347087953616,0.1486034180695749,0.13821078740490955,0.011677675376696395,0.022586071115369033,0.07646727767704764,0.11609606626127844
R1,m-820c8a3f6eba,mlp,direct,32,1,0.0,silu,3,complete,0.08767484970710027,-0.027782386138134774,0.9551571338229642,1.013796027876483,-0.01843231831034875,0.06262589952308673,0.150830817404755,0.2905469536781311,0.018349584192037582,0.03188750892877579,86.0,8.23589995270595,3,0.002359127625823021,-0.028243488254047877,-0.03006748975939799,-0.027656613742139236,-0.030017761175637148,0.12202432177067679,0.1299281481835094,0.11556516298171271,0.08003233668650456,0.036828146685828456,-0.01843231831034875,0.06262589952308673,0.1301358539554064
R1,m-820c8a3f6eba,mlp,direct,32,1,0.0,silu,4,complete,0.08570562867667186,-0.0011999946755414381,0.9561874143301239,1.0005998174472857,0.033758058905042465,0.054497745901104566,0.16806304993161625,0.33767497539520264,0.01708928681910038,0.029733777046203613,86.0,9.263839875347912,3,0.002399016113486141,-0.0007974644964308109,-3.331537418649333e-05,-0.002267386859848397,-0.0014709698205512822,0.10641246650898473,0.033758058905042465,0.06283169440187997,0.14828370660851897,0.09730881177070805,0.03603573872547061,0.054497745901104566,0.13813548097886852
R1,m-8702027339db,gru,antisymmetric,96,1,0.1,silu,0,complete,0.16309942603330452,-0.006397685522226526,0.9148227008369958,1.0031937427646898,-0.11579739927046862,0.14504805000151377,0.37179318577440945,0.1040903851389885,0.0,0.0,90.0,6.57486995914951,3,0.0025226703728549182,-0.005120539277253533,-0.014064498664849046,-0.00701126407581909,-0.007774670118173566,0.1896924524492558,0.22192258992890768,0.09219718841006341,0.1650006255267762,0.23753342040515413,-0.11579739927046862,0.14504805000151377,0.18581957303360253
R1,m-8702027339db,gru,antisymmetric,96,1,0.1,silu,1,complete,0.1429282891061311,0.011904749949640747,0.9257816756092491,0.9940298034014671,0.08987010454532818,0.1228288381624073,0.3546324763986324,0.10485053062438965,0.0,0.0,90.0,9.656970074865965,3,0.002339766186196357,0.010021618306107039,0.01044132122328112,0.011878661371777954,0.0103934366775853,0.17891780640881927,0.1396627010651147,0.08987010454532818,0.14905521147781242,0.1717513775773627,0.21020079731022567,0.1228288381624073,0.18562513245048662
R1,m-8702027339db,gru,antisymmetric,96,1,0.1,silu,2,complete,0.10666691300635289,0.002619153650386452,0.9451629949345495,0.9986895645542782,-0.075870207635377,0.0789560713212889,0.3339379376343481,0.09268403053283691,0.0,0.0,90.0,6.639214896131305,3,0.0023380525526590645,0.0020995461760756617,0.00017138827007157076,0.0022797032162651387,0.0009935275356275364,0.06392583737245405,0.23672395035553007,0.16515735002298404,0.16018275875062704,-0.013982713612241904,-0.075870207635377,0.0789560713212889,0.1495387445558043
R1,m-8702027339db,gru,antisymmetric,96,1,0.1,silu,3,complete,0.10774232117894755,-0.03463716188151045,0.9445939227102049,1.0171711566307364,-0.09806199391624859,0.05232688728996571,0.3423930586699122,0.10088646411895752,0.0,0.0,90.0,12.270529894158244,3,0.002329906332306564,-0.030939237690018828,-0.029706669638589034,-0.033623432958030275,-0.034597792916486014,0.14718634087627025,0.17280208167054456,0.12384255885042161,0.1283729234363291,0.05712052093517905,-0.09806199391624859,0.05232688728996571,0.20167819300177103
R1,m-8702027339db,gru,antisymmetric,96,1,0.1,silu,4,complete,0.09434603402030117,0.010437614646565119,0.9516585343387084,0.994767503165154,-0.04317962288982047,0.05396653101333693,0.3035502744253533,0.10160472989082336,0.0,0.0,90.0,10.913044994231312,3,0.002380627964157611,0.011159391445763056,0.013448321501300264,0.011811848898419464,0.010701111578280575,0.13678659830051543,0.0478758604045757,0.05294182382814383,0.2099034015476101,0.06472799325173006,-0.04317962288982047,0.05396653101333693,0.16218438735930807
R1,m-8a2cdaf6658d,transformer,direct,64,2,0.0,gelu,0,complete,0.18728315129944395,-0.014623379982668716,0.9015080968580128,1.0072851532623066,-0.1036689000862081,0.17311716316841275,0.31583270646943173,0.10525578260421753,0.04503512755036354,0.06672942638397217,94.0,12.29601992527023,3,0.0024791600881144404,-0.019070021386105473,-0.012459993441672257,-0.025573477324166705,-0.01712082271762294,0.21565674146285563,0.25209100316284794,0.12474318698590281,0.17759729985521366,0.2630503466595173,-0.1036689000862081,0.17311716316841275,0.20511300162080892
