file,rung,candidate_id,recipe_id,status,error,model_seed,parameter_count,encoder,paired_head,width,depth,dropout,activation,action_dim,max_actions,overall_improvement,h4_improvement,overall_nrmse,h4_nrmse,worst_condition_improvement,worst_network_improvement,groupcv_folds,action_permutation_degradation,effective_rank_fraction,equal_action_max_abs,swap_antisymmetry_max_abs,peak_vram_mib,p95_batch1_ms,wall_seconds,train_rows,tune_rows,n_train_clusters,n_folds_recorded,model_sha256,corr_mcar,corr_burst,corr_spatial,corr_mnar,corr_min,corr_mean,cond_demand_shock,cond_emergency_vehicle,cond_lane_closure,cond_normal,cond_packet_loss,cond_sensor_delay_noise,net_cologne8,net_moscow,F0_structural,F1_h4_ge_0.05,F2_overall_ge_0.10,F3_permutation_ge_0.05,F5proxy_corruption_pos,F7_resources
R1_m-4850dbb21590.json,R1,m-4850dbb21590,r-05cbd60ed1,complete,,88001,76642,tcn,direct,96,1,0.1,gelu,8,2,0.1250025979655079,-0.0198065914037827,0.935226732362682,1.009794049648482,-0.2196326277911278,0.0537402360102589,5,0.3011910246210578,0.1138683781027793,0.0743483752012252,0.123238705098629,90.0,10.979960020631548,3.4433666996192187,2400,600,50,5,8ea9a4c0394792c6a5398c13408069fed1948ce810d96e477194f8d240dfedd0,-0.0451556854683403,-0.0453059399275856,-0.0524222604144468,-0.0514191764193232,-0.0524222604144468,-0.048575765557424,0.1729043062135783,0.1687822224790089,0.1090227383210556,0.1667579311935682,0.083267903230859,-0.0779831291813902,0.0903815510266784,0.1824482977616381,False,False,True,True,False,True
R1_m-49b072af5e16.json,R1,m-49b072af5e16,r-05cbd60ed1,complete,,88001,107746,transformer,antisymmetric,64,2,0.1,gelu,8,2,0.122077949072538,-0.0048319974000034,0.9368825304950328,1.0023844362836427,-0.1082392062334067,0.0593017662443706,5,0.302793673315882,0.1009557768702507,0.0,0.0,94.0,14.48910993058234,4.224158999975771,2400,600,50,5,378f98008347e054122c580b2f8a030181535c92f9c6c10eabf8271f099ec0c4,-0.0307596853938718,-0.0283574579411352,-0.0305009101236182,-0.0308642044130074,-0.0308642044130074,-0.0301205644679081,0.1367867884738981,0.1585268312498937,0.1080586769402236,0.1552789718988407,0.1110360701721084,-0.0144273651679892,0.0929624665198587,0.1706971925568421,True,False,True,True,False,True
R1_m-573aa9a5f026.json,R1,m-573aa9a5f026,r-05cbd60ed1,complete,,88001,142786,transformer,direct,96,1,0.1,gelu,8,2,0.1291515395538049,-0.0157369987087998,0.9330141487816592,1.0078003556727952,-0.2672018752776262,0.0567406327805442,5,0.295719488871758,0.083855889737606,0.0565217696130275,0.0956044420599937,94.0,11.305564956273884,3.934153599664569,2400,600,50,5,27bdd5d3b0ea53c3cc9e860bfd164ef0074422ccf0a8f62d8f9d361a8d304882,-0.0414215960587225,-0.0436877329676188,-0.0418202418506874,-0.0460284531918715,-0.0460284531918715,-0.043239506017225,0.1659781468771846,0.1797360231281755,0.1126356030857858,0.1707299936542535,0.1000773414815408,-0.0839032455509211,0.0964190197132597,0.1830271770534721,False,False,True,True,False,True
R1_m-5fc94eb7da8d.json,R1,m-5fc94eb7da8d,r-05cbd60ed1,complete,,88001,29314,transformer,antisymmetric,32,2,0.1,gelu,8,2,0.0947288731129063,-0.0009632367016128,0.9514288666434324,1.000470447254021,-0.0075670850468381,0.0495924740997445,5,0.1652266752502553,0.1790690869092941,0.0,0.0,90.0,13.88643004465848,4.544510900042951,2400,600,50,5,a216c217ad742597ec340342f5a6991343d312ef355521519401c10884d8db5f,-0.0165524038855549,-0.0168049260858647,-0.0133021795658312,-0.0169564175755998,-0.0169564175755998,-0.0159039817782126,0.095434890462864,0.1113506638792375,0.0855438682167723,0.1156815133665539,0.0939769765715824,0.0513042039757594,0.0745607892889651,0.1292477395191119,True,False,False,True,False,True
R1_m-5fc9bfd56138.json,R1,m-5fc9bfd56138,r-05cbd60ed1,complete,,88001,104578,gru,direct,96,1,0.1,gelu,8,2,0.1193635414348723,-0.0208015584270611,0.938245443830742,1.0103137443405932,-0.2340695617637167,0.0489527300369642,5,0.3164291964613516,0.102175585925579,0.0590479671955108,0.0892836526036262,90.0,10.125274932943285,2.509929500054568,2400,600,50,5,99a8c93f8eb2a54438822b3cb263a95e748b4edd2d1a54e11d78f8bc6b72d5e1,-0.0441781882037413,-0.038757805163047,-0.037731421262487,-0.0477612683960912,-0.0477612683960912,-0.0421071707563416,0.1624135281005871,0.1689188389883149,0.0988588484756429,0.1629178818760443,0.090896542121,-0.108863583880987,0.0866352470393418,0.1732110262121806,False,False,True,True,False,True
R1_m-6d253ca36751.json,R1,m-6d253ca36751,r-05cbd60ed1,complete,,88001,17442,mlp,antisymmetric,32,1,0.0,gelu,8,2,0.0922050617227427,-0.0023913051506453,0.952762546602256,1.0011781329760132,-0.0195728184864285,0.0507493498302944,5,0.1579212150411132,0.2746298909187317,0.0,0.0,66.0,14.116944931447504,4.324538700282574,2400,600,50,5,f4bf11223f8fca6f31cdf16720ad5dca67157cc9416f08afc8d1171510af87f3,-0.0203225459973777,-0.0200994017122888,-0.0222856220088563,-0.0209484843296752,-0.0222856220088563,-0.0209140135120495,0.0899174013928563,0.1106969542385688,0.0834535033334924,0.1118624034777968,0.0928579666463012,0.0476277089328013,0.0741820046144881,0.1232751209712009,True,False,False,True,False,True
R1_m-6dfc56db5077.json,R1,m-6dfc56db5077,r-05cbd60ed1,complete,,88001,49250,gru,direct,64,1,0.1,gelu,8,2,0.1243500433495367,-0.0154376064089002,0.9355889460762729,1.0076552823357992,-0.1528710078093065,0.0604224297244327,5,0.2534856135271172,0.1157595068216323,0.0430056601762771,0.0651667788624763,88.0,13.720904942601909,4.186065600253642,2400,600,50,5,6d9a0f15537931a3272ccda610b0edb8b9ef108b1af3c74e6c3afc51030d0ff7,-0.0358834326101447,-0.0387166887372569,-0.0399492593854924,-0.0336857085192017,-0.0399492593854924,-0.0370587723130239,0.1570523835936724,0.1583881646165825,0.1168716840327449,0.154624450228957,0.1005698631109452,-0.0265704493831921,0.0971737250610965,0.1697481352433754,False,False,True,True,False,True
R1_m-820c8a3f6eba.json,R1,m-820c8a3f6eba,r-05cbd60ed1,complete,,88001,17698,mlp,direct,32,1,0.0,silu,8,2,0.108213559789085,-0.0124031414550132,0.944242449465604,1.006161332220887,-0.0473489356084544,0.0544977459011045,5,0.1815231186648751,0.2524916529655456,0.0228215605020523,0.0320227034389972,86.0,9.920329973101616,3.75276489998214,2400,600,50,5,0de8dbab297c95338bec8bd55d0329b68d30510b14fd46d652a05059c2355e44,-0.0294208420970452,-0.0300674897593979,-0.0284722054791692,-0.0300177611756371,-0.0300674897593979,-0.0294945746278124,0.1223366357910348,0.1274080515717578,0.0999165767608319,0.1288978915468815,0.0999637338899989,0.0406940717213178,0.0890453582117454,0.1406724614577927,False,False,True,True,False,True
R1_m-8702027339db.json,R1,m-8702027339db,r-05cbd60ed1,complete,,88001,103810,gru,antisymmetric,96,1,0.1,silu,8,2,0.1229565966690074,-0.0032146658314289,0.9364039656859416,1.0015703541032652,-0.1157973992704686,0.0523268872899657,5,0.341261386580531,0.0926840305328369,0.0,0.0,90.0,12.270529894158244,3.826670799870044,2400,600,50,5,73a499a4da362ddd97ba0a57a2923d9510ef4777ed6ff31f33440e46978e0ea7,-0.0309392376900188,-0.029706669638589,-0.0336234329580302,-0.034597792916486,-0.034597792916486,-0.032216783300781,0.1433018070814629,0.1637974366849345,0.1048018051313882,0.162502984147831,0.1034301197114368,-0.0245416852803378,0.0906252755577025,0.1769692060801945,True,False,True,True,False,True
R1_m-8a2cdaf6658d.json,R1,m-8a2cdaf6658d,r-05cbd60ed1,complete,,88001,108258,transformer,direct,64,2,0.0,gelu,8,2,0.1275902485340179,-0.0154598121646297,0.933830060610779,1.0076537180937957,-0.1582178696143001,0.0577492476862463,5,0.2890305451297477,0.0906731709837913,0.0450351275503635,0.0667294263839721,94.0,12.29601992527023,3.911823099944741,2400,600,50,5,39d9fab1b1fd062dc3788f318a2a47c9c2c14ea8724af8dceb9a24ef2539a782,-0.0452466483369917,-0.0457338323116764,-0.0468896652155004,-0.0431383500442417,-0.0468896652155004,-0.0452521239771026,0.1611065393628101,0.1640368922405056,0.1179258045180709,0.164118675104137,0.1015621055766265,-0.0496172753991105,0.0993926296125549,0.1745913266364105,False,False,True,True,False,True
R1_m-8db713a4c485.json,R1,m-8db713a4c485,r-05cbd60ed1,complete,,88001,103042,gru,shared_branch,96,1,0.1,gelu,8,2,0.1280372582919985,-0.0015362043594979,0.9336856537535866,1.0007458263886395,-0.1677257407985068,0.051745548838742,5,0.3848370334250034,0.102677397429943,0.0,0.0,102.0,12.482385081239045,4.373431500047445,2400,600,50,5,752d3bbca19fefce800f868e51e47584a3cd242cfdcd29335e6d06574c3894ca,-0.0244883038142793,-0.0203828136891899,-0.0229483141018835,-0.0250227121883719,-0.0250227121883719,-0.0232105359484312,0.1530756899821813,0.1692244734248003,0.1034918327923331,0.1754666088867252,0.1035557610031424,-0.0370277459386769,0.0950477201355703,0.1825830502759371,True,False,True,True,False,True
R1_m-8dcafff2218a.json,R1,m-8dcafff2218a,r-05cbd60ed1,complete,,88001,49250,gru,direct,64,1,0.0,silu,8,2,0.1239196124815031,-0.0151035009357506,0.935810750055561,1.0074816751136484,-0.1627967209214125,0.0569323244631777,5,0.2664976539176132,0.1054626703262329,0.044536255300045,0.0637586489319801,88.0,8.052939979825167,2.784147399943322,2400,600,50,5,fd162b767f6c9ee46f8f27a0b393024fca65cca30cb74934d0427ef40be4076f,-0.0425964172127273,-0.0401051140000063,-0.043056225007003,-0.0386554620607642,-0.043056225007003,-0.0411033045701252,0.1553605989022966,0.1585695580974334,0.1180539894847822,0.1570663406799823,0.098982562784181,-0.0352645502975335,0.0953006237552067,0.1713515199265489,False,False,True,True,False,True
R1_m-93db8d5ed69a.json,R1,m-93db8d5ed69a,r-05cbd60ed1,complete,,88001,91714,mlp,shared_branch,96,2,0.1,gelu,8,2,0.1245636513057101,-0.0026486774766434,0.9355376623153252,1.0012979983201642,-0.2188885653152916,0.0521336077200388,5,0.3834660759109878,0.1618138700723648,0.0,0.0,88.0,8.476600155699996,2.655960900010541,2400,600,50,5,a67c0ded368cd822b6e87498209fef9642435d09d5ba23942e977fcbf2bb477e,-0.0276488442602973,-0.0269533267306176,-0.0213481948229889,-0.0272218372028743,-0.0276488442602973,-0.0257930507541945,0.1590321215884096,0.1652191074097177,0.0968981760200018,0.1709629069842718,0.1117052492568744,-0.0940930426176227,0.0916815824846996,0.1788522381288502,True,False,True,True,False,True
R1_m-9500813e9009.json,R1,m-9500813e9009,r-05cbd60ed1,complete,,88001,49250,gru,direct,64,1,0.1,silu,8,2,0.1233440725420289,-0.0155206213013886,0.93611081284917,1.0076936739241396,-0.1585560240765937,0.0554908322224531,5,0.2640637186798747,0.107245922088623,0.0431844592094421,0.0632717534899711,88.0,13.27558004995808,4.14745320007205,2400,600,50,5,9ec5a39375cfe509853586fc4fb55d9a655b796f606f228b4d8b1fb717d33905,-0.0381284512316428,-0.0399980821662666,-0.0414792645436268,-0.0367116540947587,-0.0414792645436268,-0.0390793630090737,0.1547219955875385,0.1585235078185317,0.1168836180013832,0.1556778100935985,0.0999018038193437,-0.0356967343041958,0.0948836280760309,0.1705764055246991,False,False,True,True,False,True
R1_m-9919a5db1b9a.json,R1,m-9919a5db1b9a,r-05cbd60ed1,complete,,88001,65506,transformer,shared_branch,64,1,0.0,silu,8,2,0.1269499869579606,-0.0029863197185673,0.9342279071461992,1.001462957007195,-0.1783533707467193,0.0525700905041326,5,0.3822921971007294,0.1213949248194694,0.0,0.0,90.0,14.46453507523983,4.974038200220093,2400,600,50,5,a3796970975a9eb89ff490fb496173e849f20716f3f9877d0f2ed394a34b1ec9,-0.0229599093903076,-0.0218650868005576,-0.0229766420409172,-0.02243866352777,-0.0229766420409172,-0.0225600754398881,0.161094908769759,0.1688375919798707,0.1045752286495381,0.1719810663097001,0.1070050186320192,-0.0786775155965503,0.0931734535004106,0.1822343790168095,True,False,True,True,False,True
R1_m-9a27c224c2fa.json,R1,m-9a27c224c2fa,r-05cbd60ed1,complete,,88001,20482,gru,antisymmetric,32,2,0.0,silu,8,2,0.0879622009923475,-0.0035584175748577,0.9549812238734844,1.0017621984649576,-0.0198450600706139,0.0483317572307384,5,0.1524973096854754,0.2045970559120178,0.0,0.0,88.0,14.28146999096498,4.552561899879947,2400,600,50,5,453256fe3b154babff64138bd035afa27c46208e6542637424a8200598fc6a57,-0.0250903616788613,-0.0206880542562521,-0.0225217179144718,-0.0229300064092874,-0.0250903616788613,-0.0228075350647182,0.0855296440829817,0.1094087330922907,0.082465942350501,0.1088173896840721,0.0835726442722759,0.0359418940352405,0.0685763894938882,0.1204633916752958,True,False,False,True,False,True
R1_m-9e198fb46448.json,R1,m-9e198fb46448,r-05cbd60ed1,complete,,88001,235330,transformer,antisymmetric,96,2,0.1,silu,8,2,0.124992002342902,-0.0028960974037395,0.9353102078349658,1.0014217120754132,-0.2139959871767636,0.0577015009977104,5,0.3706743511753864,0.0736261010169982,0.0,0.0,100.0,16.71592505881562,5.410819199867547,2400,600,50,5,a2ec371f4a4246ad81f41972d70331b830b701dc6809e8895ec5af6de7afa9c8,-0.0225567242621207,-0.0222650039285388,-0.0192107654143713,-0.0231736762657783,-0.0231736762657783,-0.0218015424677023,0.151021079711351,0.1674720895304816,0.1002372741414418,0.1707617555525685,0.1081333915598809,-0.0626758732473191,0.0920698193527739,0.1791074160990758,True,False,True,True,False,True
R1_m-9f995fb985ec.json,R1,m-9f995fb985ec,r-05cbd60ed1,complete,,88001,83746,mlp,direct,96,1,0.0,silu,8,2,0.1252275204881584,-0.0120960403728306,0.9351106535450974,1.0059907050560897,-0.2796333480537416,0.0488491844514714,5,0.3222014038467423,0.1561231017112732,0.0618906915187835,0.0922487378120422,88.0,9.924434998538343,3.005243699764833,2400,600,50,5,00c410b102580ac4e04fa26a77259bd0a3c481c8945ccf6120966d94359724b5,-0.0419358446470907,-0.0377540057865688,-0.030739840417056,-0.0414089065837006,-0.0419358446470907,-0.037959649358604,0.1741680531995922,0.1731035836406368,0.1104931528107759,0.1666703492147042,0.0933663109997269,-0.1214772923014193,0.092526022345897,0.1793123281836263,False,False,True,True,False,True
R1_m-9fedb989ce8d.json,R1,m-9fedb989ce8d,r-05cbd60ed1,complete,,88001,18818,mlp,direct,32,2,0.1,silu,8,2,0.1043373185887816,-0.0115366382162583,0.9463309241239116,1.005726917045771,-0.0308420580917665,0.0562961027912063,5,0.165498620142102,0.2369338423013687,0.0239104814827442,0.0326269567012786,86.0,12.651534972246736,4.097459699725732,2400,600,50,5,fee2ac025c31b270c3b9c8c9bf4f514056d9efd1926c56a260936043adbe9f09,-0.031482744132385,-0.0310327590304018,-0.0297088712297668,-0.0298011553172226,-0.031482744132385,-0.030506382427444,0.1191642472540246,0.1222056377678342,0.0924029794935755,0.1253336701914467,0.0939416063029345,0.051527423392093,0.0857649345227103,0.1359921549103787,False,False,True,True,False,True
R1_m-a5d37705e408.json,R1,m-a5d37705e408,r-05cbd60ed1,complete,,88001,45602,mlp,direct,64,1,0.0,silu,8,2,0.1238157569961281,-0.0165507643357406,0.9358521781239014,1.0081994384305162,-0.1713280677868205,0.0580179959639087,5,0.2982973413402272,0.1836495399475097,0.0490409657359123,0.0593090280890464,88.0,9.463545016478744,3.353559100534767,2400,600,50,5,1bb95b899582f7b5ec5ae8329cc885a019ab453aad16d24454867f5d85718c4b,-0.0409125141631374,-0.0391601473914278,-0.0429457190920468,-0.042785985520565,-0.0429457190920468,-0.0414510915417942,0.1608798800969857,0.1615160482522936,0.1138376060876946,0.1605169632946763,0.0943029075390879,-0.059761044833736,0.0942707710803421,0.1728100050021584,False,False,True,True,False,True
R1_m-a60e3408fec5.json,R1,m-a60e3408fec5,r-05cbd60ed1,complete,,88001,44578,mlp,shared_branch,64,1,0.0,silu,8,2,0.1242636373265207,-0.0026131059991552,0.9357195556256376,1.001269689276953,-0.1443791371141007,0.0649417074634517,5,0.3596854819061218,0.193283200263977,0.0,0.0,68.0,10.418115009088067,6.630782300140709,2400,600,50,5,afbbea7424eeaf5f38d908d5a0281aa91fe52a75929612afbb33594efd2f37a0,-0.0217338871074956,-0.0254148092520634,-0.0250929751614901,-0.023499138363775,-0.0254148092520634,-0.023935202471206,0.1488949557331063,0.168829439574386,0.100737360068025,0.165695383616641,0.1061880147655831,-0.0469750608203322,0.0925186900184744,0.1769331673311927,True,False,True,True,False,True
R1_m-a648633c7c48.json,R1,m-a648633c7c48,r-05cbd60ed1,complete,,88001,65506,transformer,shared_branch,64,1,0.1,gelu,8,2,0.1246543729875315,-0.0021022251028753,0.93545344589045,1.0010228106480188,-0.1579775474381937,0.0444174066627088,5,0.3726130080282287,0.1273920983076095,0.0,0.0,92.0,11.415704875253136,4.20661470037885,2400,600,50,5,2424900e116e91c30d3dcee7864f2cbb313e5eeaa113daf7e174928447692486,-0.0247166761317012,-0.0210261677069969,-0.0238364831103459,-0.023014810457774,-0.0247166761317012,-0.0231485343517045,0.1606377043153858,0.1663678532911006,0.102673674400913,0.1688095024719524,0.1039514206890029,-0.085623989673406,0.0923100146036411,0.1778291868818774,True,False,True,True,False,True
R1_m-a7214bb17966.json,R1,m-a7214bb17966,r-05cbd60ed1,complete,,88001,75874,tcn,antisymmetric,96,1,0.0,silu,8,2,0.126076980284852,-0.0026766770070373,0.9347450570943288,1.0013092879639889,-0.1424540751854703,0.060463872469706,5,0.3744963159830154,0.1034003272652626,0.0,0.0,90.0,12.775170011445876,3.996743799885735,2400,600,50,5,e9af0fba42077aad7fd92ba986a8e7ed4c08e4261386e36589f9bb0544b7bb3d,-0.0244261189863281,-0.0264517359267848,-0.025804868113807,-0.0269475555921323,-0.0269475555921323,-0.025907569654763,0.1528589480521706,0.1629559482429319,0.1057230867326546,0.1723957858050669,0.1043472395241012,-0.0465161365396535,0.0946071531204787,0.1781823168684057,True,False,True,True,False,True
R1_m-aba04b6fcb8d.json,R1,m-aba04b6fcb8d,r-05cbd60ed1,complete,,88001,66018,transformer,antisymmetric,64,1,0.1,silu,8,2,0.1194062217547474,-0.0050458066444102,0.938307272219856,1.002491631745582,-0.1045794690136094,0.0561751971778058,5,0.3002208301703543,0.1212707310914993,0.0,0.0,92.0,12.28656488237902,4.095697500277311,2400,600,50,5,17431dc547169b92d870b27bcfc8e0f7ed8dad52452fb30fc92c97db70a92dec,-0.0307210659345338,-0.0288960945828222,-0.0322050596710803,-0.0308777471370402,-0.0322050596710803,-0.0306749918313691,0.1322228754837099,0.1565278390497164,0.1046097620027722,0.1556371425285843,0.1089296403124385,-0.0177268978263721,0.0901476748889558,0.1684906301482965,True,False,True,True,False,True
R1_m-ada97bb3738a.json,R1,m-ada97bb3738a,r-05cbd60ed1,complete,,88001,20482,gru,antisymmetric,32,2,0.0,gelu,8,2,0.0867856976013763,-0.0034488668217207,0.9556003801621556,1.0017089633987148,-0.0124729562777061,0.0466454396724727,5,0.1475670656924141,0.2080912590026855,0.0,0.0,88.0,13.397124991752206,4.497920399997383,2400,600,50,5,0261a8f753202d1ffedebf258b4de7aa7045521d64479fab235bb045a54e9918,-0.024139964873816,-0.0201121656327121,-0.0216031912911922,-0.0222005070464754,-0.024139964873816,-0.0220139572110489,0.0841981580801962,0.1070643657509257,0.0816716446113662,0.1070199480942047,0.0816251778051417,0.0409740031275417,0.0677944634235975,0.1187627367689925,True,False,False,True,False,True
R1_m-b09a55d54ebd.json,R1,m-b09a55d54ebd,r-05cbd60ed1,complete,,88001,18818,mlp,direct,32,2,0.1,gelu,8,2,0.1034114614590238,-0.0121311584009145,0.9468275719241136,1.0060222164681587,-0.0274346060043773,0.0566757838652791,5,0.1615669530936885,0.2485006302595138,0.0237706899642944,0.0367506295442581,86.0,10.636959946714342,3.759371400112286,2400,600,50,5,69197433c45d3c82a5cc815160c5b0532ae293bbe4279013bc861343bf9a6990,-0.030503449766783,-0.0295141880962768,-0.0295326371675392,-0.0290616275925064,-0.030503449766783,-0.0296529756557764,0.1182805682634446,0.1205095753166224,0.0927821037639859,0.123146878416635,0.0919863426858481,0.0547560584808105,0.0853037091271177,0.1343710858079305,False,False,True,True,False,True
R1_m-b3a8b1c508b4.json,R1,m-b3a8b1c508b4,r-05cbd60ed1,complete,,88001,36258,tcn,antisymmetric,64,1,0.0,silu,8,2,0.1192172454238484,-0.0055063562265334,0.938407426442706,1.0027115158499635,-0.1057578211444587,0.0553305025302031,5,0.3069598103175266,0.1460130363702774,0.0,0.0,68.0,11.344369919970632,2.877119999844581,2400,600,50,5,b8e5f925a09e785b9de526004a5b5dd6a12019ade5c2d2bde9413825be6290c7,-0.0355791489478096,-0.0325065005259856,-0.0354533315395748,-0.0378489187994559,-0.0378489187994559,-0.0353469749532065,0.1321379864784664,0.1570223869324057,0.103539391947356,0.155313431327822,0.1064101992270898,-0.0118645655426901,0.0911542520343226,0.1663761408308079,True,False,True,True,False,True
R1_m-bab63fe33ce4.json,R1,m-bab63fe33ce4,r-05cbd60ed1,complete,,88001,66018,transformer,antisymmetric,64,1,0.0,silu,8,2,0.1216525988054113,-0.0047634442609229,0.9371010085050872,1.002349794838452,-0.1079253213855557,0.057008701696107,5,0.3070747849720303,0.1230966225266456,0.0,0.0,90.0,15.4469549190253,4.728732399875298,2400,600,50,5,336b64f16fbb2367e5bd7bb3ef8f71520404c0de00ffd2476da38143aa7cec2d,-0.0291017552696899,-0.0270104354902811,-0.0311314460111808,-0.0297586629528765,-0.0311314460111808,-0.0292505749310071,0.1362503614462281,0.1584602873944221,0.1061111929120974,0.1576262367544279,0.1102361401334892,-0.0141942332007639,0.0920113959422652,0.1713509596586444,True,False,True,True,False,True
R1_m-bc286b13f64a.json,R1,m-bc286b13f64a,r-05cbd60ed1,complete,,88001,159682,gru,antisymmetric,96,2,0.0,silu,8,2,0.1221685794657404,-0.0033710926003047,0.9368324743780444,1.0016594688126497,-0.1688564358189996,0.0595175460017254,5,0.3413442391275954,0.0876204147934913,0.0,0.0,90.0,11.200019950047134,4.330109700327739,2400,600,50,5,af6deafdc9a5856a7fc6d1588ac1e652e1e2d74819771052a0d3f1345cbd5c81,-0.0283991309524023,-0.0276776192758312,-0.0257891664654303,-0.0273493345073141,-0.0283991309524023,-0.0273038128002445,0.1443967747388063,0.1642944957893652,0.1063865523298909,0.1646818967651227,0.1013615520894156,-0.0512798613556653,0.0913122186635004,0.1734905272690364,True,False,True,True,False,True
R1_m-beba8a023fb1.json,R1,m-beba8a023fb1,r-05cbd60ed1,complete,,88001,142786,transformer,direct,96,1,0.0,silu,8,2,0.1304459866279187,-0.0167528410339398,0.9323137904414316,1.0083056461781523,-0.2716327040852149,0.0561168360391136,5,0.3017449265043087,0.0812666937708854,0.0600859448313713,0.0992479771375656,94.0,14.038779819384215,4.607372300000861,2400,600,50,5,2ef70d4c1ca9bbb1f60fac32525e7d015be1a242af1bca2ae2623273633d3f84,-0.0359721969110282,-0.0428303518170773,-0.0353608960320666,-0.041554801046908,-0.0428303518170773,-0.03892956145177,0.1698493216446551,0.181547591793639,0.1126836858942743,0.1727328873660751,0.0996639967900699,-0.0897197853851316,0.0967843557011894,0.1858328685987807,False,False,True,True,False,True
R1_m-bf98a1814847.json,R1,m-bf98a1814847,r-05cbd60ed1,complete,,88001,48226,gru,shared_branch,64,1,0.0,silu,8,2,0.1222840816830962,-0.0020761758348452,0.9367728252097406,1.001009374654884,-0.1570956432592283,0.0598404395676938,5,0.3475483778093309,0.115317702293396,0.0,0.0,94.0,5.855984974186867,2.171294000232592,2400,600,50,5,94f101f4f7be69eaeedd967f0dd082cb7be0b15ed4d53b2770dab15545183f8e,-0.026331571275187,-0.0302994432257237,-0.0277986466789967,-0.024334664996038,-0.0302994432257237,-0.0271910815439864,0.146398426620347,0.1608004884996623,0.1037896561419444,0.1661290149450606,0.1013026845362085,-0.0471733844552163,0.0911483937195996,0.1740487066609293,True,False,True,True,False,True
R1_m-c138d9a31cfd.json,R1,m-c138d9a31cfd,r-05cbd60ed1,complete,,88001,13890,tcn,shared_branch,32,2,0.0,silu,8,2,0.1096269578771887,-0.0050161805685786,0.943566868207888,1.0024799384627583,-0.0534231867807621,0.0546975508379928,5,0.2444191272963123,0.2604990899562835,0.0,0.0,68.0,8.960355049930511,7.429734899895266,2400,600,50,5,eae50d29c4355f9282399b9e2c58c84d33af87081238b38fb6bc5ef296ca2223,-0.0311919563797609,-0.0284532553290977,-0.0271896596818215,-0.0307826278054643,-0.0311919563797609,-0.0294043747990361,0.113197927329206,0.1444129384804994,0.10137235452623,0.1402627584918053,0.0961203896979231,0.0133382177414332,0.0840458375356475,0.1525463263063211,True,False,True,True,False,True
R1_m-c40ac8c8a0c3.json,R1,m-c40ac8c8a0c3,r-05cbd60ed1,complete,,88001,82978,mlp,antisymmetric,96,1,0.1,silu,8,2,0.1194011476835373,-0.0043232919334858,0.9383124013811056,1.0021289367923911,-0.1465048019125283,0.0545388994000558,5,0.3463596860101785,0.1512381583452224,0.0,0.0,88.0,12.932420067954808,4.069814699934796,2400,600,50,5,ea8c1832c202169c40eb572baf1ed66c9960d1ed3194ca5073822283a4713a82,-0.0282580593595502,-0.0262864283950523,-0.0260768939105411,-0.0251955380394885,-0.0282580593595502,-0.026454229926158,0.1430391264519026,0.1629120926923264,0.0991352436171434,0.1638122141625823,0.0981342755931255,-0.0589524815180683,0.0887025369495587,0.1701605684610499,True,False,True,True,False,True
R1_m-ca64ae709933.json,R1,m-ca64ae709933,r-05cbd60ed1,complete,,88001,73698,gru,antisymmetric,64,2,0.0,silu,8,2,0.1152998463199302,-0.0032511214494335,0.9405344515533984,1.0015913521872046,-0.0795168954858598,0.0574345356795759,5,0.2708118298500711,0.1345351934432983,0.0,0.0,88.0,10.050480067729948,2.58609570004046,2400,600,50,5,b20e7def54a8c56f3c5fd59f61fd3cf8352514acfb50fc43ed222662a00f9717,-0.0321003940920081,-0.036440577474911,-0.033096769648516,-0.0340634676682893,-0.036440577474911,-0.0339253022209311,0.1277300379309562,0.1504790761443329,0.1038115141875539,0.1488221203236875,0.1011608753152102,-0.0094805375270603,0.0873634550040997,0.1620650408173451,True,False,True,True,False,True
R1_m-cb8e5da2962c.json,R1,m-cb8e5da2962c,r-05cbd60ed1,complete,,88001,48866,mlp,shared_branch,64,2,0.1,silu,8,2,0.1208784188203779,-0.0038325665977012,0.9374917540931104,1.0018791077706404,-0.2034675067724138,0.055430182325701,5,0.3671471193609048,0.176090657711029,0.0,0.0,88.0,10.217229963745922,3.532660699915141,2400,600,50,5,15fbf25b1f8736c239d3d139ee5f699acc498a1ec9c40d9625d569b2cd8b9ffa,-0.0318992338979735,-0.0322527601498983,-0.0289242927935633,-0.0309987856444193,-0.0322527601498983,-0.0310187681214636,0.1492444984401577,0.1648110035601236,0.1010837847092946,0.1666562750750687,0.0971006793601549,-0.0736568230417445,0.0891913533846101,0.1728193343528943,True,False,True,True,False,True
R1_m-d175f14b1019.json,R1,m-d175f14b1019,r-05cbd60ed1,complete,,88001,83746,mlp,direct,96,1,0.1,silu,8,2,0.1230109537962,-0.0147664696459292,0.9363013707398002,1.0073234611307087,-0.2791222890412277,0.0483215945453909,5,0.3234358700462494,0.1538622379302978,0.0591341443359851,0.088064968585968,88.0,10.392989974934608,3.783922199625522,2400,600,50,5,de5c8c9b66324ffb64f58cdf9679f6312b07154b98947b839a4365338794faaa,-0.0414809495248271,-0.0382789601512558,-0.0299880844337068,-0.0434583853300363,-0.0434583853300363,-0.0383015948599565,0.171103052462416,0.1701418175435999,0.1091046215696448,0.165970046013602,0.0937262087071461,-0.1318178093598824,0.0904381105506444,0.176950748912179,False,False,True,True,False,True
